"('mid',)","('titleType',)","('primaryTitle',)","('originalTitle',)","('isAdult',)","('startYear',)","('endYear',)","('runtimeMinutes',)"
tt0072111,movie,Samad Becomes an Actor,Samad Artist Mishavad,0,1974,,121
tt0072114,movie,The Savage Is Loose,The Savage Is Loose,0,1974,,114
tt0072115,movie,Savage Sisters,Savage Sisters,0,1974,,86
tt0072116,tvMovie,Savages,Savages,0,1974,,74
tt0072117,movie,Harmonica,Saz Dahani,0,1974,,75
tt0072123,movie,The Flower in His Mouth,Gente di rispetto,0,1975,,113
tt0072124,movie,Teenage Playmates,Schulmädchen-Report 7. Teil - Doch das Herz muß dabei sein,0,1974,,93
tt0072125,movie,Schulmädchen-Report 8. Teil - Was Eltern nie erfahren dürfen,Schulmädchen-Report 8. Teil - Was Eltern nie erfahren dürfen,0,1974,,88
tt0072128,tvMovie,Scream of the Wolf,Scream of the Wolf,0,1974,,74
tt0072130,movie,The Second Coming of Suzanne,The Second Coming of Suzanne,0,1974,,90
tt0072131,movie,The Secret,Le secret,0,1974,,102
tt0072133,movie,Garden of Death,The Gardener,0,1974,,86
tt0072136,movie,Seizure,Seizure,0,1974,,98
tt0072142,movie,Le Sex Shop,Sex-shop,0,1972,,100
tt0072147,movie,Enter the Devil,L'ossessa,0,1974,,92
tt0072148,movie,Seytan,Seytan,0,1974,,101
tt0072149,movie,Shanks,Shanks,0,1974,,93
tt0072150,movie,Men from the Monastery,Shao Lin zi di,0,1974,,101
tt0072151,movie,Prince Ehtejab,Shazdeh Ehtejab,0,1974,,93
tt0072152,movie,New Battles Without Honor and Humanity,Shin jingi naki tatakai,0,1974,,98
tt0072156,movie,Shriek of the Mutilated,Shriek of the Mutilated,0,1974,,86
tt0072157,movie,Lady Snowblood 2: Love Song of Vengeance,Shurayukihime: Urami koiuta,0,1974,,89
tt0072160,movie,La signora gioca bene a scopa?,La signora gioca bene a scopa?,0,1974,,85
tt0072162,movie,Un silencio de tumba,Un silencio de tumba,0,1976,,83
tt0072169,movie,The Last Adventure,Det sista äventyret,0,1974,,115
tt0072170,movie,Den siste Fleksnes,Den siste Fleksnes,0,1974,,86
tt0072172,movie,The Sister in Law,The Sister in Law,0,1974,,85
tt0072173,movie,Malibu Hot Summer,Malibu Hot Summer,0,1981,,90
tt0072177,tvMovie,Skyway to Death,Skyway to Death,0,1974,,75
tt0072179,movie,Sunburst,Sunburst,0,1975,,74
tt0072182,tvMovie,"Smile Jenny, You're Dead","Smile Jenny, You're Dead",0,1974,,100
tt0072184,movie,Snuff,Snuff,0,1975,,80
tt0072186,movie,La solitude du chanteur de fond,La solitude du chanteur de fond,0,1974,,60
tt0072189,movie,Son of Dracula,Son of Dracula,0,1973,,90
tt0072190,movie,Sonar Kella,Sonar Kella,0,1974,,136
tt0072194,movie,French Provincial,Souvenirs d'en France,0,1975,,90
tt0072195,movie,Space Is the Place,Space Is the Place,0,1974,,85
tt0072196,movie,Spasmo,Spasmo,0,1974,,94
tt0072197,movie,The Spectre of Edgar Allan Poe,The Spectre of Edgar Allan Poe,0,1974,,89
tt0072198,movie,The Spikes Gang,The Spikes Gang,0,1974,,96
tt0072200,movie,Emergency Squad,Squadra volante,0,1974,,95
tt0072201,movie,Stardust,Stardust,0,1974,,111
tt0072203,tvEpisode,Pilot,Pilot,0,1975,,60
tt0072204,movie,Stavisky,Stavisky...,0,1974,,120
tt0072205,movie,Stephen the Great - Vaslui 1475,Stefan cel Mare - Vaslui 1475,0,1975,,137
tt0072206,movie,Steppenwolf,Steppenwolf,0,1974,,107
tt0072207,movie,Stepsisters,Stepsisters,0,1974,,71
tt0072208,movie,One Hundred Days After Childhood,Sto dney posle detstva,0,1975,,94
tt0072209,movie,Stone,Stone,0,1974,,126
tt0072210,movie,The Stoolie,The Stoolie,0,1972,,90
tt0072211,tvMovie,The Story of Jacob and Joseph,The Story of Jacob and Joseph,0,1974,,120
tt0072217,tvMovie,The Strange and Deadly Occurrence,The Strange and Deadly Occurrence,0,1974,,78
tt0072219,tvMovie,The Stranger Within,The Stranger Within,0,1974,,74
tt0072222,movie,Street Girls,Street Girls,0,1975,,74
tt0072225,movie,Sugar Hill,Sugar Hill,0,1974,,91
tt0072226,movie,The Sugarland Express,The Sugarland Express,0,1974,,110
tt0072228,movie,The Super Cops,The Super Cops,0,1974,,90
tt0072230,movie,The Suspects,Les suspects,0,1974,,90
tt0072231,movie,"At Home Among Strangers, a Stranger Among His Own","Svoy sredi chuzhikh, chuzhoy sredi svoikh",0,1974,,97
tt0072233,movie,Swallows and Amazons,Swallows and Amazons,0,1974,,92
tt0072235,movie,Sweet Movie,Sweet Movie,0,1974,,98
tt0072236,movie,The Swinging Cheerleaders,The Swinging Cheerleaders,0,1974,,91
tt0072239,movie,Symptoms,Symptoms,0,1974,,92
tt0072241,movie,"Electra, My Love","Szerelmem, Elektra",0,1974,,70
tt0072243,movie,Serious as Pleasure,Sérieux comme le plaisir,0,1975,,96
tt0072245,movie,TNT Jackson,TNT Jackson,0,1974,,72
tt0072248,movie,Still Life,Tabiate bijan,0,1974,,93
tt0072249,movie,The Take,The Take,0,1974,,92
tt0072251,movie,The Taking of Pelham One Two Three,The Taking of Pelham One Two Three,0,1974,,104
tt0072253,movie,The Tamarind Seed,The Tamarind Seed,0,1974,,125
tt0072254,movie,Tight Spot,Tangsir,0,1973,,114
tt0072260,movie,The Teacher,The Teacher,0,1974,,98
tt0072263,movie,Ten Little Indians,Ein Unbekannter rechnet ab,0,1974,,105
tt0072267,movie,The Terminal Man,The Terminal Man,0,1974,,107
tt0072268,tvMovie,Terror on the 40th Floor,Terror on the 40th Floor,0,1974,,97
tt0072270,movie,Der Teufel in Miss Jonas,Der Teufel in Miss Jonas,0,1974,,71
tt0072271,movie,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,0,1974,,83
tt0072272,movie,That's Entertainment!,That's Entertainment!,0,1974,,135
tt0072274,movie,Thieves Like Us,Thieves Like Us,0,1974,,123
tt0072277,movie,This Is a Hijack,This Is a Hijack,0,1973,,90
tt0072278,movie,Thomasine & Bushrod,Thomasine & Bushrod,0,1974,,95
tt0072281,movie,The Three Musketeers,The Three Musketeers,0,1973,,106
tt0072284,movie,Three the Hard Way,Three the Hard Way,0,1974,,89
tt0072285,movie,Thriller: A Cruel Picture,Thriller - en grym film,0,1973,,104
tt0072286,movie,Throw Out the Anchor!,Throw Out the Anchor!,0,1974,,90
tt0072288,movie,Thunderbolt and Lightfoot,Thunderbolt and Lightfoot,0,1974,,115
tt0072289,tvMovie,Thursday's Game,Thursday's Game,0,1974,,100
tt0072295,movie,Weighed But Found Wanting,Tinimbang ka ngunit kulang,0,1974,,126
tt0072300,movie,Together Brothers,Together Brothers,0,1974,,94
tt0072302,movie,Torment,Tormento,0,1974,,89
tt0072305,movie,Don't Touch the White Woman!,Touche pas à la femme blanche,0,1974,,108
tt0072307,movie,And Now My Love,Toute une vie,0,1974,,150
tt0072308,movie,The Towering Inferno,The Towering Inferno,0,1974,,165
tt0072309,short,Trail of the Lonesome Pink,Trail of the Lonesome Pink,0,1974,,6
tt0072312,tvMovie,The Treasure of Abbot Thomas,The Treasure of Abbot Thomas,0,1974,,37
tt0072314,tvMovie,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,0,1974,,74
tt0072315,movie,The Truce,La tregua,0,1974,,108
tt0072317,movie,The Trial of Billy Jack,The Trial of Billy Jack,0,1974,,170
tt0072320,movie,The Infernal Trio,Le trio infernal,0,1974,,107
tt0072324,movie,Truck Stop Women,Truck Stop Women,0,1974,,88
tt0072325,movie,Truck Turner,Truck Turner,0,1974,,91
tt0072328,tvMovie,The Turn of the Screw,The Turn of the Screw,0,1974,,120
tt0072331,movie,Horror High,Horror High,0,1973,,85
tt0072336,movie,Ulzana,Ulzana,0,1974,,91
tt0072337,movie,No Pockets in a Shroud,Un linceul n'a pas de poches,0,1974,,125
tt0072338,movie,A Cloud in the Teeth,Un nuage entre les dents,0,1974,,94
tt0072342,movie,Pleasure Party,Une partie de plaisir,0,1975,,101
tt0072348,movie,Tough Guys,Tough Guys,0,1974,,92
tt0072349,movie,Puzzle,L'uomo senza memoria,0,1974,,92
tt0072351,movie,Uptown Saturday Night,Uptown Saturday Night,0,1974,,104
tt0072353,movie,Going Places,Les valseuses,0,1974,,150
tt0072354,movie,Vampyres,Vampyres,0,1974,,87
tt0072355,movie,Wedding Trough,Vase de noces,0,1974,,80
tt0072356,movie,The Inconsolable Widow Thanks All Those Who Consoled Her,La vedova inconsolabile ringrazia quanti la consolarono,0,1973,,98
tt0072359,movie,Verdict,Verdict,0,1974,,95
tt0072360,movie,The Brutalization of Franz Blum,Die Verrohung des Franz Blum,0,1974,,104
tt0072361,movie,"Superbug, the Craziest Car in the World",Das verrückteste Auto der Welt,0,1975,,96
tt0072362,movie,A Very Natural Thing,A Very Natural Thing,0,1974,,80
tt0072364,movie,The Voyage,Il viaggio,0,1974,,102
tt0072368,movie,"Vincent, François, Paul and the Others","Vincent, François, Paul... et les autres",0,1974,,118
tt0072371,movie,Les violons du bal,Les violons du bal,0,1974,,110
tt0072372,tvMovie,Virginia Hill,Virginia Hill,0,1974,,74
tt0072375,movie,Visit to a Chief's Son,Visit to a Chief's Son,0,1974,,85
tt0072377,movie,Viu-hah hah-taja,Viu-hah hah-taja,0,1974,,83
tt0072380,short,Voyage to Next,Voyage to Next,0,1974,,10
tt0072386,movie,W,W,0,1974,,95
tt0072389,movie,Warhead,Warhead,0,1977,,90
tt0072392,movie,Welcome to Arrow Beach,Welcome to Arrow Beach,0,1973,,85
tt0072399,movie,When the North Wind Blows,When the North Wind Blows,0,1974,,113
tt0072400,tvMovie,Where Have All the People Gone,Where Have All the People Gone,0,1974,,74
tt0072401,movie,Where the Lilies Bloom,Where the Lilies Bloom,0,1974,,98
tt0072402,movie,Where the Red Fern Grows,Where the Red Fern Grows,0,1974,,97
tt0072403,movie,The White Dawn,The White Dawn,0,1974,,110
tt0072405,movie,Who?,Who?,0,1974,,93
tt0072407,tvMovie,Like a Bird on a Wire,Wie ein Vogel auf dem Draht,0,1975,,44
tt0072409,movie,Willie Dynamite,Willie Dynamite,0,1974,,102
tt0072410,short,Winnie the Pooh and Tigger Too,Winnie the Pooh and Tigger Too,0,1974,,25
tt0072411,tvMovie,Winter Kill,Winter Kill,0,1974,,94
tt0072412,movie,"Wiosna, panie sierzancie","Wiosna, panie sierzancie",0,1974,,98
tt0072417,movie,A Woman Under the Influence,A Woman Under the Influence,0,1974,,155
tt0072419,tvMovie,Wonder Woman,Wonder Woman,0,1974,,73
tt0072424,tvMovie,The Year Without a Santa Claus,The Year Without a Santa Claus,0,1974,,51
tt0072430,movie,World of Geisha,Yojôhan fusuma no urabari,0,1973,,72
tt0072431,movie,Young Frankenstein,Young Frankenstein,0,1974,,106
tt0072435,movie,Zandy's Bride,Zandy's Bride,0,1974,,97
tt0072436,movie,Zanna Bianca alla riscossa,Zanna Bianca alla riscossa,0,1975,,97
tt0072439,movie,Zatoichi's Conspiracy,Shin Zatôichi monogatari: Kasama no chimatsuri,0,1973,,88
tt0072440,movie,The Get-Man,The Zebra Killer,0,1974,,92
tt0072443,movie,Mirror,Zerkalo,0,1975,,107
tt0072446,movie,The Promised Land,Ziemia obiecana,0,1975,,179
tt0072447,movie,Zig-Zag,Zig Zig,0,1975,,89
tt0072448,movie,Zorro,Zorro,0,1975,,124
tt0072470,tvSeries,Barbary Coast,Barbary Coast,0,1975,1976,60
tt0072471,tvSeries,Baretta,Baretta,0,1975,1978,60
tt0072472,tvSeries,Barney Miller,Barney Miller,0,1975,1982,30
tt0072478,tvSeries,The Blue Knight,The Blue Knight,0,1975,1976,60
tt0072481,tvSeries,Bronk,Bronk,0,1975,1976,60
tt0072484,tvMiniSeries,The Changes,The Changes,0,1975,1975,25
tt0072485,tvSeries,Cher,Cher,0,1975,1976,60
tt0072490,tvSeries,The Dick Cavett Show,The Dick Cavett Show,0,1975,1982,30
tt0072496,tvSeries,Ellery Queen,Ellery Queen,0,1975,1976,100
tt0072499,tvSeries,Far Out Space Nuts,Far Out Space Nuts,0,1975,1976,30
tt0072500,tvSeries,Fawlty Towers,Fawlty Towers,0,1975,1979,30
tt0072502,tvMiniSeries,Five Red Herrings,Five Red Herrings,0,1975,1975,
tt0072504,tvSeries,Get Some In!,Get Some In!,0,1975,1978,30
tt0072505,tvSeries,The Ghost Busters,The Ghost Busters,0,1975,1975,30
tt0072506,tvSeries,Good Morning America,Good Morning America,0,1975,,120
tt0072507,tvMiniSeries,Grady,Grady,0,1975,1976,30
tt0072509,tvSeries,Gruntovcani,Gruntovcani,0,1975,,55
tt0072512,tvSeries,Hot l Baltimore,Hot l Baltimore,0,1975,1975,30
tt0072513,tvMiniSeries,How Green Was My Valley,How Green Was My Valley,0,1975,,310
tt0072514,tvSeries,I Didn't Know You Cared,I Didn't Know You Cared,0,1975,1979,30
tt0072515,tvSeries,The Invisible Man,The Invisible Man,0,1975,1976,60
tt0072516,tvSeries,The Secrets of Isis,Isis,0,1975,1976,30
tt0072518,tvSeries,Ivor the Engine,Ivor the Engine,0,1976,1977,5
tt0072519,tvSeries,The Jeffersons,The Jeffersons,0,1975,1985,30
tt0072520,tvMiniSeries,Jennie: Lady Randolph Churchill,Jennie: Lady Randolph Churchill,0,1974,1974,60
tt0072529,tvSeries,King of Kensington,King of Kensington,0,1975,1980,30
tt0072532,tvMiniSeries,The Legend of Robin Hood,The Legend of Robin Hood,0,1975,,50
tt0072535,tvSeries,The Lost Islands,The Lost Islands,0,1976,1976,25
tt0072536,tvSeries,The Lost Saucer,The Lost Saucer,0,1975,1976,30
tt0072539,tvMiniSeries,Madame Bovary,Madame Bovary,0,1975,1975,220
tt0072541,tvSeries,Match Game PM,Match Game PM,0,1975,1981,30
tt0072542,tvSeries,Matt Helm,Matt Helm,0,1975,1976,60
tt0072547,tvMiniSeries,Moses the Lawgiver,Moses the Lawgiver,0,1974,,360
tt0072551,tvSeries,"No, Honestly","No, Honestly",0,1974,,30
tt0072554,tvSeries,One Day at a Time,One Day at a Time,0,1975,1984,30
tt0072556,tvSeries,Phyllis,Phyllis,0,1975,1977,30
tt0072558,tvSeries,Rutland Weekend Television,Rutland Weekend Television,0,1975,1976,30
tt0072559,tvSeries,Ryan's Hope,Ryan's Hope,0,1975,1989,30
tt0072560,tvSeries,S.W.A.T.,S.W.A.T.,0,1975,1976,50
tt0072562,tvSeries,Saturday Night Live,Saturday Night Live,0,1975,,90
tt0072564,tvSeries,Space: 1999,Space: 1999,0,1975,1977,50
tt0072567,tvSeries,Starsky and Hutch,Starsky and Hutch,0,1975,1979,60
tt0072572,tvSeries,Survivors,Survivors,0,1975,1977,50
tt0072573,tvSeries,Swiss Family Robinson,Swiss Family Robinson,0,1975,1976,60
tt0072574,tvSeries,Switch,Switch,0,1975,1978,90
tt0072575,tvMiniSeries,Tadellöser & Wolff,Tadellöser & Wolff,0,1975,,192
tt0072577,tvSeries,Two's Company,Two's Company,0,1975,1979,30
tt0072578,tvMiniSeries,Variant 'Omega',Variant 'Omega',0,1975,,370
tt0072582,tvSeries,"Welcome Back, Kotter","Welcome Back, Kotter",0,1975,1979,30
tt0072584,tvSeries,Wheel of Fortune,Wheel of Fortune,0,1983,,30
tt0072585,tvSeries,When Things Were Rotten,When Things Were Rotten,0,1975,1975,30
tt0072586,tvSeries,Wodehouse Playhouse,Wodehouse Playhouse,0,1974,1978,30
tt0072589,tvSeries,The Zoo Gang,The Zoo Gang,0,1974,,60
tt0072590,movie,Calling All Police Cars,...a tutte le auto della polizia...,0,1975,,95
tt0072594,movie,92 in the Shade,92 in the Shade,0,1975,,93
tt0072595,movie,The Immortal Bachelor,A mezzanotte va la ronda del piacere,0,1975,,100
tt0072596,movie,Aaron Loves Angela,Aaron Loves Angela,0,1975,,99
tt0072597,movie,Abduction,Abduction,0,1975,,95
tt0072600,movie,Crime and Passion,Ace Up My Sleeve,0,1976,,92
tt0072601,movie,Letters from Marusia,Actas de Marusia,0,1975,,110
tt0072603,movie,The French Detective,Adieu poulet,0,1975,,91
tt0072604,movie,Adiós Amigo,Adiós Amigo,0,1975,,87
tt0072605,movie,The Adolescents,Las adolescentes,0,1975,,105
tt0072608,movie,The Adventure of Sherlock Holmes' Smarter Brother,The Adventure of Sherlock Holmes' Smarter Brother,0,1975,,91
tt0072610,movie,The Adventures of the Wilderness Family,The Adventures of the Wilderness Family,0,1975,,100
tt0072613,movie,Afonya,Afonya,0,1975,,92
tt0072614,movie,Africa Express,Africa Express,0,1975,,98
tt0072615,movie,Against a Crooked Sky,Against a Crooked Sky,0,1975,,89
tt0072617,tvMovie,Augustine of Hippo,Agostino d'Ippona,0,1972,,121
tt0072618,movie,Act of Aggression,L'agression,0,1975,,101
tt0072623,movie,Alfie Darling,Alfie Darling,0,1975,,102
tt0072624,tvMovie,Alice Cooper: The Nightmare,Alice Cooper: The Nightmare,0,1975,,66
tt0072625,movie,Alice Goodbody,Alice Goodbody,0,1974,,80
tt0072626,movie,The House of the Dead,The House of the Dead,0,1978,,79
tt0072634,movie,The Climber,L'ambizioso,0,1975,,102
tt0072636,movie,American Torso,Amerikai anzix,0,1975,,91
tt0072637,movie,Amici miei,Amici miei,0,1975,,140
tt0072643,movie,Anatomy of a Relationship,Anatomie d'un rapport,0,1976,,82
tt0072644,movie,Duck in Orange Sauce,L'anatra all'arancia,0,1975,,106
tt0072648,tvMovie,Fear of Fear,Angst vor der Angst,0,1975,,88
tt0072650,movie,The Clown,Ansichten eines Clowns,0,1976,,111
tt0072651,movie,Apache Blood,Apache Blood,0,1975,,86
tt0072652,movie,The Heist,El apando,0,1976,,83
tt0072653,movie,The Apple Dumpling Gang,The Apple Dumpling Gang,0,1975,,100
tt0072656,movie,The Tree of Guernica,L'arbre de Guernica,0,1975,,110
tt0072657,movie,As Armas e o Povo,As Armas e o Povo,0,1975,,78
tt0072662,movie,L'assassino è costretto ad uccidere ancora,L'assassino è costretto ad uccidere ancora,0,1975,,90
tt0072665,movie,At Long Last Love,At Long Last Love,0,1975,,118
tt0072666,movie,Zaat,Zaat,0,1971,,100
tt0072667,tvMovie,Attack on Terror: The FBI vs. the Ku Klux Klan,Attack on Terror: The FBI vs. the Ku Klux Klan,0,1975,,215
tt0072669,movie,Let's Make a Dirty Movie,Attention les yeux!,0,1976,,85
tt0072670,movie,Attila 74: The Rape of Cyprus,Attilas '74,0,1975,,103
tt0072674,movie,Autobiography of a Princess,Autobiography of a Princess,0,1975,,58
tt0072677,tvMovie,Babe,Babe,0,1975,,106
tt0072683,tvEpisode,He'll Never See Daylight,He'll Never See Daylight,0,1975,,51
tt0072684,movie,Barry Lyndon,Barry Lyndon,0,1975,,185
tt0072685,movie,The Battle of Chile: Part I,La batalla de Chile: La lucha de un pueblo sin armas - Primera parte: La insurrección de la burguesía,0,1975,,97
tt0072687,tvShort,"Be My Valentine, Charlie Brown","Be My Valentine, Charlie Brown",0,1975,,25
tt0072690,movie,Begstvo mistera Mak-Kinli,Begstvo mistera Mak-Kinli,0,1975,,162
tt0072691,movie,Benilde or the Virgin Mother,Benilde ou a Virgem Mãe,0,1975,,112
tt0072692,movie,Le berceau de cristal,Le berceau de cristal,0,1976,,80
tt0072695,movie,Best Friends,Best Friends,0,1975,,83
tt0072696,movie,The Best of Walt Disney's True-Life Adventures,The Best of Walt Disney's True-Life Adventures,0,1975,,89
tt0072698,tvMovie,Beyond the Bermuda Triangle,Beyond the Bermuda Triangle,0,1975,,74
tt0072699,movie,"The White, the Yellow, and the Black",Il bianco il giallo il nero,0,1975,,112
tt0072701,movie,A Woman's Decision,Bilans kwartalny,0,1975,,98
tt0072705,movie,Bite the Bullet,Bite the Bullet,0,1975,,132
tt0072706,movie,The Black Bird,The Black Bird,0,1975,,110
tt0072709,movie,Black Moon,Black Moon,0,1975,,100
tt0072712,movie,Mark Shoots First,Mark il poliziotto spara per primo,0,1975,,95
tt0072714,movie,Blue Jeans,Blue Jeans,0,1975,,93
tt0072717,movie,Blutsbrüder,Blutsbrüder,0,1975,,100
tt0072718,short,Bobolink Pink,Bobolink Pink,0,1975,,7
tt0072722,movie,From Hong Kong with Love,Bons baisers de Hong-Kong,0,1975,,97
tt0072723,movie,The Boob Tube,The Boob Tube,0,1975,,82
tt0072724,movie,The Liberation of Cherry Janowski,The Booby Hatch,0,1976,,86
tt0072725,movie,Boss Nigger,Boss Nigger,0,1974,,87
tt0072728,movie,The Boy Who Talked to Badgers,The Boy Who Talked to Badgers,0,1975,,89
tt0072730,movie,A Boy and His Dog,A Boy and His Dog,0,1975,,91
tt0072731,movie,Gentle Costume,Brandos Costumes,0,1975,,75
tt0072732,movie,Brannigan,Brannigan,0,1975,,111
tt0072735,movie,Breakheart Pass,Breakheart Pass,0,1975,,95
tt0072737,movie,Breakout,Breakout,0,1975,,96
tt0072740,movie,Diamonds for the Dictatorship of the Proletariat,Brillianty dlya diktatury proletariata,0,1975,,151
tt0072742,movie,Brother Can You Spare a Dime,Brother Can You Spare a Dime,0,1975,,111
tt0072744,movie,Superdragon vs. Superman,Meng long zheng dong,0,1975,,84
tt0072745,movie,Bruce Lee and I,Li Xiao Long yu wo,0,1976,,87
tt0072747,movie,Bucktown,Bucktown,0,1975,,94
tt0072750,movie,Bug,Bug,0,1975,,99
tt0072751,movie,Bugs Bunny Superstar,Bugs Bunny Superstar,0,1975,,90
tt0072752,movie,The Beast,La bête,0,1975,,98
tt0072753,movie,It's Tough for Everybody,C'est dur pour tout le monde,0,1975,,94
tt0072756,tvMovie,Cage Without a Key,Cage Without a Key,0,1975,,120
tt0072757,movie,The California Reich,The California Reich,0,1975,,55
tt0072759,movie,The Candy Tangerine Man,The Candy Tangerine Man,0,1975,,95
tt0072761,movie,Capone,Capone,0,1975,,101
tt0072764,movie,Carry on Behind,Carry on Behind,0,1975,,90
tt0072770,movie,Catherine & Co.,Catherine et Cie,0,1975,,100
tt0072771,movie,Dracula in the Provinces,"Il cav. Costante Nicosia demoniaco, ovvero: Dracula in Brianza",0,1975,,100
tt0072773,movie,A Man with a Maid,Champagnegalopp,0,1975,,93
