"('mid',)","('pid',)"
tt0083483,nm3885543
tt0083483,nm0199270
tt0083483,nm0205972
tt0083483,nm0003948
tt0083483,nm3887483
tt0083483,nm0386488
tt0083483,nm3900923
tt0083483,nm0469648
tt0083483,nm0581725
tt0083483,nm1049090
tt0083483,nm0925872
tt0083483,nm0507722
tt0083483,nm2291332
tt0083485,nm0959805
tt0083485,nm0358529
tt0083485,nm0639163
tt0083486,nm0403913
tt0083486,nm0283860
tt0083486,nm0075487
tt0083486,nm0718451
tt0083486,nm0899187
tt0083486,nm0625314
tt0083486,nm0081370
tt0083486,nm0047732
tt0083486,nm0445396
tt0083486,nm0734740
tt0083486,nm0613323
tt0083486,nm0122731
tt0083486,nm0767359
tt0083486,nm0762561
tt0083486,nm0546803
tt0083486,nm0055556
tt0083486,nm0055646
tt0083486,nm0472711
tt0083486,nm0914073
tt0083486,nm0408681
tt0083486,nm0102227
tt0083486,nm0193911
tt0083486,nm0198068
tt0083486,nm0136818
tt0083486,nm0507700
tt0083486,nm0918313
tt0083486,nm0247375
tt0083486,nm0371065
tt0083486,nm0387881
tt0083486,nm0792561
tt0083486,nm0816348
tt0083486,nm0219551
tt0083486,nm0255089
tt0083486,nm0376658
tt0083486,nm0446015
tt0083486,nm0450495
tt0083486,nm2187855
tt0083486,nm0572040
tt0083486,nm0761346
tt0083486,nm0791183
tt0083486,nm0854358
tt0083486,nm0348198
tt0083486,nm0450896
tt0083486,nm0459671
tt0083486,nm0474374
tt0083486,nm0229971
tt0083486,nm0677514
tt0083486,nm0005622
tt0083486,nm0818649
tt0083486,nm0096036
tt0083486,nm0101304
tt0083486,nm0330838
tt0083486,nm1231247
tt0083486,nm0007122
tt0083486,nm1591040
tt0083487,nm0082886
tt0083487,nm0109523
tt0083488,nm0069074
tt0083488,nm0311904
tt0083488,nm0338936
tt0083488,nm0238083
tt0083488,nm0401095
tt0083488,nm0773697
tt0083488,nm0135553
tt0083488,nm0170518
tt0083488,nm3563567
tt0083488,nm2354042
tt0083488,nm0400211
tt0083488,nm0440613
tt0083488,nm0441859
tt0083488,nm0496460
tt0083488,nm1407438
tt0083488,nm1055971
tt0083488,nm0712863
tt0083488,nm0742051
tt0083488,nm0767359
tt0083488,nm0770484
tt0083488,nm1057772
tt0083488,nm0113369
tt0083488,nm0503609
tt0083488,nm2331372
tt0083488,nm0773251
tt0083488,nm0002445
tt0083488,nm0859580
tt0083497,nm0060378
tt0083497,nm0403929
tt0083497,nm0459671
tt0083497,nm0474374
tt0083497,nm0791044
tt0083497,nm0440613
tt0083497,nm0770484
tt0083497,nm0545059
tt0083500,nm0663489
tt0083500,nm0857904
tt0083500,nm0232803
tt0083500,nm0417488
tt0083500,nm0519481
tt0083500,nm0519484
tt0083500,nm0761346
tt0083500,nm0791183
tt0083500,nm0663490
tt0083501,nm0124878
tt0083501,nm0331290
tt0083501,nm1059833
tt0083502,nm0550744
tt0083502,nm0719927
tt0083504,nm0528037
tt0083504,nm0598257
tt0083504,nm0867458
tt0083505,nm0255780
tt0083505,nm0562201
tt0083505,nm0562453
tt0083505,nm0768488
tt0083506,nm0924928
tt0083506,nm0586399
tt0083507,nm0229260
tt0083507,nm0229323
tt0083507,nm0468156
tt0083507,nm0585401
tt0083507,nm0670706
tt0083507,nm0674462
tt0083507,nm0764848
tt0083508,nm0531900
tt0083508,nm0947343
tt0083509,nm0284585
tt0083511,nm0006854
tt0083511,nm0001353
tt0083511,nm0343419
tt0083511,nm0211823
tt0083517,nm0107781
tt0083519,nm0073043
tt0083520,nm0751675
tt0083520,nm0519421
tt0083520,nm0706178
tt0083520,nm0712407
tt0083520,nm0173549
tt0083520,nm0071242
tt0083520,nm0233617
tt0083520,nm0286630
tt0083524,nm5084586
tt0083526,nm0055020
tt0083526,nm0515301
tt0083530,nm0277946
tt0083530,nm0419830
tt0083530,nm0718514
tt0083536,nm0140902
tt0083536,nm0294934
tt0083536,nm0499170
tt0083537,nm0111369
tt0083537,nm0344761
tt0083537,nm1247292
tt0083537,nm0948772
tt0083538,nm0000740
tt0083538,nm0934574
tt0083538,nm0089169
tt0083538,nm0928068
tt0083538,nm1094766
tt0083538,nm0242137
tt0083541,nm0914165
tt0083542,nm0794791
tt0083542,nm0790144
tt0083542,nm0366039
tt0083543,nm0013703
tt0083543,nm0514493
tt0083543,nm7053070
tt0083543,nm0702035
tt0083547,nm0365782
tt0083547,nm0394617
tt0083547,nm0527312
tt0083548,nm0139536
tt0083548,nm0587531
tt0083548,nm0850212
tt0083549,nm0073053
tt0083549,nm0207401
tt0083549,nm0684083
tt0083549,nm0598102
tt0083550,nm0908890
tt0083550,nm0392792
tt0083550,nm0332417
tt0083552,nm0451891
tt0083554,nm0181421
tt0083554,nm0873429
tt0083555,nm0179440
tt0083555,nm0718305
tt0083555,nm0727208
tt0083557,nm0717583
tt0083557,nm0649210
tt0083557,nm0717586
tt0083559,nm0092563
tt0083560,nm0001403
tt0083563,nm0380543
tt0083564,nm0811807
tt0083564,nm0576070
tt0083564,nm0153377
tt0083564,nm0336675
tt0083565,nm0247642
tt0083565,nm0283052
tt0083566,nm0666875
tt0083566,nm0316830
tt0083567,nm0140643
tt0083567,nm0376972
tt0083567,nm0580144
tt0083567,nm0767022
tt0083571,nm1680352
tt0083571,nm2510486
tt0083571,nm0659702
tt0083571,nm1680430
tt0083572,nm0522223
tt0083572,nm0578367
tt0083572,nm0034142
tt0083574,nm0869125
tt0083574,nm0549592
tt0083574,nm0233585
tt0083574,nm0513344
tt0083577,nm0672704
tt0083578,nm0080315
tt0083578,nm0784044
tt0083579,nm0442454
tt0083579,nm0442455
tt0083580,nm0860019
tt0083580,nm0653620
tt0083580,nm0339657
tt0083583,nm0033005
tt0083583,nm0904729
tt0083584,nm0314340
tt0083585,nm0002759
tt0083585,nm0500708
tt0083585,nm0547412
tt0083585,nm0332417
tt0083587,nm0697412
tt0083587,nm0140643
tt0083587,nm0301390
tt0083591,nm0551139
tt0083592,nm0285471
tt0083592,nm0545956
tt0083592,nm0695510
tt0083592,nm0478283
tt0083592,nm0194788
tt0083592,nm0482492
tt0083594,nm0437878
tt0083594,nm0463305
tt0083594,nm1173531
tt0083598,nm0395262
tt0083605,nm0490503
tt0083605,nm0000247
tt0083609,nm2104922
tt0083611,nm0264604
tt0083611,nm0841456
tt0083612,nm0782430
tt0083613,nm0661188
tt0083613,nm0898143
tt0083613,nm0950001
tt0083618,nm0956022
tt0083618,nm0436687
tt0083618,nm0264686
tt0083619,nm0937074
tt0083620,nm0358128
tt0083620,nm0723687
tt0083624,nm0376963
tt0083625,nm0138946
tt0083625,nm0001128
tt0083625,nm0290877
tt0083628,nm0242059
tt0083628,nm0344088
tt0083628,nm8491771
tt0083629,nm0276169
tt0083629,nm0506398
tt0083630,nm0181741
tt0083630,nm0672626
tt0083630,nm0636157
tt0083633,nm0500329
tt0083633,nm0615854
tt0083634,nm0254131
tt0083634,nm0001885
tt0083636,nm0080432
tt0083636,nm0611514
tt0083636,nm0611520
tt0083636,nm1351622
tt0083636,nm0713592
tt0083641,nm0193224
tt0083641,nm0001469
tt0083642,nm0454979
tt0083642,nm0557751
tt0083642,nm0383359
tt0083647,nm0204675
tt0083647,nm0285302
tt0083648,nm0146960
tt0083648,nm0575804
tt0083652,nm0001070
tt0083655,nm0274853
tt0083655,nm0549592
tt0083655,nm0646179
tt0083655,nm0869125
tt0083658,nm0266684
tt0083658,nm0672459
tt0083658,nm0001140
tt0083659,nm0032541
tt0083659,nm0210130
tt0083659,nm0211160
tt0083660,nm0267309
tt0083660,nm0043110
tt0083660,nm0598926
tt0083660,nm1288548
tt0083660,nm0366293
tt0083661,nm0420135
tt0083661,nm0557789
tt0083662,nm0457393
tt0083662,nm0612232
tt0083666,nm0662637
tt0083667,nm0316251
tt0083670,nm0935870
tt0083673,nm0290908
tt0083673,nm0324690
tt0083675,nm0284503
tt0083675,nm0769121
tt0083676,nm0898812
tt0083676,nm0006872
tt0083676,nm0542124
tt0083676,nm0897715
tt0083677,nm0548769
tt0083678,nm0913346
tt0083678,nm0338396
tt0083678,nm0293351
tt0083680,nm0646179
tt0083680,nm0893872
tt0083686,nm0860019
tt0083686,nm0684509
tt0083689,nm0088062
tt0083690,nm0518579
tt0083690,nm0018302
tt0083690,nm0522429
tt0083693,nm0693259
tt0083694,nm0792773
tt0083699,nm1191054
tt0083699,nm0648505
tt0083699,nm0939236
tt0083699,nm0939351
tt0083700,nm0580318
tt0083700,nm0734626
tt0083701,nm0242637
tt0083701,nm0221885
tt0083701,nm0293989
tt0083701,nm0288111
tt0083701,nm0005062
tt0083701,nm0540789
tt0083701,nm0682481
tt0083702,nm0329519
tt0083703,nm0253116
tt0083710,nm0664207
tt0083713,nm0647438
tt0083715,nm0024589
tt0083715,nm0179278
tt0083717,nm0825705
tt0083717,nm0911486
tt0083717,nm3595104
tt0083718,nm0374352
tt0083718,nm0783398
tt0083722,nm0090840
tt0083722,nm0650276
tt0083722,nm0001707
tt0083725,nm0173728
tt0083725,nm0665976
tt0083725,nm0723194
tt0083726,nm0561802
tt0083726,nm0000626
tt0083726,nm0595573
tt0083727,nm0000694
tt0083728,nm0188760
tt0083728,nm0911061
tt0083730,nm0835297
tt0083730,nm0835298
tt0083731,nm0113377
tt0083731,nm0176262
tt0083731,nm1983170
tt0083731,nm0733974
tt0083732,nm0337387
tt0083732,nm0707264
tt0083734,nm0541389
tt0083734,nm0001128
tt0083734,nm0205370
tt0083734,nm0730516
tt0083734,nm0892071
tt0083735,nm0159201
tt0083735,nm0473325
tt0083736,nm0005645
tt0083736,nm0053716
tt0083737,nm0223969
tt0083737,nm8473059
tt0083737,nm0274853
tt0083737,nm0490444
tt0083737,nm0697794
tt0083739,nm0276169
tt0083739,nm0504495
tt0083739,nm0768369
tt0083739,nm0773710
tt0083741,nm0431973
tt0083741,nm0838073
tt0083743,nm0147911
tt0083743,nm0225128
tt0083744,nm0002167
tt0083744,nm0148437
tt0083745,nm0333513
tt0083747,nm0484918
tt0083749,nm0788991
tt0083749,nm0379229
tt0083752,nm0006696
tt0083755,nm0012098
tt0083755,nm0192007
tt0083756,nm0685625
tt0083762,nm0423422
tt0083762,nm0859241
tt0083765,nm0229268
tt0083767,nm0000175
tt0083770,nm0022116
tt0083772,nm0766657
tt0083772,nm0270565
tt0083774,nm0119725
tt0083779,nm0000636
tt0083780,nm0081599
tt0083780,nm0241416
tt0083780,nm1065713
tt0083780,nm1066119
tt0083780,nm0837551
tt0083783,nm0749914
tt0083789,nm0140643
tt0083789,nm0699487
tt0083789,nm0906667
tt0083789,nm0002140
tt0083789,nm0584626
tt0083789,nm0309116
tt0083791,nm0643973
tt0083791,nm0001345
tt0083793,nm0383807
tt0083793,nm0683984
tt0083795,nm0358839
tt0083795,nm0386928
tt0083798,nm0005348
tt0083798,nm0320553
tt0083798,nm0000188
tt0083800,nm0455432
tt0083800,nm0096813
tt0083801,nm0378562
tt0083801,nm0809138
tt0083801,nm0251050
tt0083802,nm0246959
tt0083802,nm0996167
tt0083803,nm0543823
tt0083804,nm0465763
tt0083805,nm0745330
tt0083806,nm0505615
tt0083806,nm0696319
tt0083812,nm0024589
tt0083812,nm0147601
tt0083812,nm0179278
tt0083813,nm0349426
tt0083813,nm0576329
tt0083820,nm0434318
tt0083820,nm1376084
tt0083820,nm0707274
tt0083821,nm0288021
tt0083822,nm0402930
tt0083824,nm0946179
tt0083828,nm0938944
tt0083833,nm0001469
tt0083840,nm0003407
tt0083840,nm0782704
tt0083843,nm0378146
tt0083844,nm0943989
tt0083849,nm0558483
tt0083849,nm0939767
tt0083851,nm0000425
tt0083853,nm1895039
tt0083854,nm0924809
tt0083855,nm0788210
tt0083859,nm0767022
tt0083860,nm0096454
tt0083860,nm0205715
tt0083863,nm0163095
tt0083863,nm0747641
tt0083865,nm0029161
tt0083865,nm0612953
tt0083866,nm0558953
tt0083869,nm0000860
tt0083869,nm0085636
tt0083870,nm0232805
tt0083871,nm0007746
tt0083871,nm0889402
tt0083871,nm0889403
tt0083872,nm0302035
tt0083872,nm0538652
tt0083875,nm0496597
tt0083875,nm1363881
tt0083875,nm0924364
tt0083876,nm0001969
tt0083876,nm0454312
tt0083883,nm0243921
tt0083885,nm0459764
tt0083885,nm1905662
tt0083885,nm0748928
tt0083885,nm0082788
tt0083888,nm0019244
tt0083891,nm0052885
tt0083891,nm0109300
tt0083894,nm0052361
tt0083894,nm0725235
tt0083900,nm0906176
tt0083900,nm0558953
tt0083900,nm0957274
tt0083901,nm0415483
tt0083901,nm0415498
tt0083901,nm0589058
tt0083901,nm0088736
tt0083906,nm0396939
tt0083906,nm0562577
tt0083906,nm0785827
tt0083907,nm0000600
tt0083908,nm0787289
tt0083908,nm0002005
tt0083908,nm0761958
tt0083909,nm0537551
tt0083910,nm0001005
tt0083911,nm0731293
tt0083911,nm0742768
tt0083913,nm0562421
tt0083913,nm0253631
tt0083913,nm0550604
tt0083913,nm0676576
tt0083913,nm0269557
tt0083913,nm0938689
tt0083913,nm0163199
tt0083913,nm0573027
tt0083914,nm0055634
tt0083914,nm0162343
tt0083916,nm0251912
tt0083916,nm0649201
tt0083916,nm0904698
tt0083917,nm0007122
tt0083917,nm0000590
tt0083922,nm0000005
tt0083923,nm0506032
tt0083925,nm0001031
tt0083925,nm0799442
tt0083926,nm0241090
tt0083929,nm0001081
tt0083930,nm0106145
tt0083930,nm0364805
tt0083931,nm0350585
tt0083931,nm0417757
tt0083933,nm0082394
tt0083934,nm0035272
tt0083934,nm0310962
tt0083934,nm0442104
tt0083935,nm0933730
tt0083936,nm0373320
tt0083936,nm0329051
tt0083938,nm1548693
tt0083938,nm0311407
tt0083941,nm0548999
tt0083941,nm0741627
tt0083941,nm0284335
tt0083942,nm0162878
tt0083943,nm0489620
tt0083943,nm0920073
tt0083943,nm1027110
tt0083944,nm0606251
tt0083944,nm0468997
tt0083944,nm0755266
tt0083944,nm0000230
tt0083945,nm0733045
tt0083946,nm0001348
tt0083947,nm0042472
tt0083947,nm0102277
tt0083949,nm0885554
tt0083949,nm0959016
tt0083950,nm0530435
tt0083950,nm0405453
tt0083951,nm0612239
tt0083951,nm0225543
tt0083951,nm8023402
tt0083951,nm0907834
tt0083951,nm0225650
tt0083957,nm0668408
tt0083957,nm0771686
tt0083957,nm0164888
tt0083959,nm0192779
tt0083959,nm0691061
tt0083959,nm0731992
tt0083960,nm0860144
tt0083960,nm0267309
tt0083962,nm0101428
tt0083965,nm0197361
tt0083967,nm0075015
tt0083967,nm0212246
tt0083967,nm0443582
tt0083971,nm0256307
tt0083972,nm0457725
tt0083972,nm0914536
tt0083972,nm0566699
tt0083972,nm0413826
tt0083972,nm0192446
tt0083973,nm0888993
tt0083976,nm0625420
tt0083978,nm0164444
tt0083987,nm0109300
tt0083996,nm0897505
tt0083996,nm0049838
tt0083996,nm0080013
tt0083996,nm0320833
tt0083998,nm0117868
tt0083998,nm0503053
tt0083999,nm0127294
tt0083999,nm1372007
tt0083999,nm1373872
tt0084001,nm0320946
tt0084001,nm0893490
tt0084003,nm0490212
tt0084003,nm0786656
tt0084003,nm0051609
tt0084010,nm0832143
tt0084010,nm2010853
tt0084011,nm0382161
tt0084012,nm0752929
tt0084018,nm0144689
tt0084018,nm0595063
tt0084019,nm0320929
tt0084019,nm0342611
tt0084019,nm0743815
tt0084021,nm0277946
tt0084021,nm0414448
tt0084021,nm0143558
tt0084022,nm0791789
tt0084023,nm0787165
tt0084023,nm0607194
tt0084028,nm0247642
tt0084033,nm0504363
tt0084033,nm0706080
tt0084034,nm0146242
tt0084034,nm0725280
tt0084035,nm0279453
tt0084036,nm0553916
tt0084036,nm0146873
tt0084036,nm0553912
tt0084036,nm0332417
tt0084036,nm0744410
tt0084036,nm0502391
tt0084038,nm0464951
tt0084040,nm0140643
tt0084040,nm0434282
tt0084040,nm0681566
tt0084040,nm0005907
tt0084042,nm0149631
tt0084043,nm0471993
tt0084044,nm0368688
tt0084045,nm0249330
tt0084045,nm0476501
tt0084046,nm8989303
tt0084046,nm0452102
tt0084048,nm0172525
tt0084049,nm0742132
tt0084049,nm0852224
tt0084051,nm0164037
tt0084051,nm0733481
tt0084052,nm0377792
tt0084053,nm0786821
tt0084055,nm0065671
tt0084055,nm0318655
tt0084058,nm0695609
tt0084059,nm0742270
tt0084059,nm0637518
tt0084059,nm0830191
tt0084059,nm1072412
tt0084060,nm0053484
tt0084060,nm0108163
tt0084060,nm0853074
tt0084060,nm0819983
tt0084061,nm0155593
tt0084064,nm0371803
tt0084064,nm0049950
tt0084064,nm0323962
tt0084064,nm3058954
tt0084070,nm0000835
tt0084071,nm0732843
tt0084071,nm0839783
tt0084071,nm3769104
tt0084079,nm0629309
tt0084079,nm0544306
tt0084082,nm0005139
tt0084083,nm0028085
tt0084083,nm0207029
tt0084084,nm0677309
tt0084084,nm0755905
tt0084085,nm0346657
tt0084085,nm0161717
tt0084088,nm0137482
tt0084089,nm0154377
tt0084089,nm0006954
tt0084089,nm0948558
tt0084090,nm0539438
tt0084090,nm0539431
tt0084091,nm0654783
tt0084093,nm0354150
tt0084093,nm0298891
tt0084093,nm0649855
tt0084095,nm0669757
tt0084095,nm0426252
tt0084096,nm0837610
tt0084096,nm0362193
tt0084097,nm0426682
tt0084097,nm0537078
tt0084099,nm0949918
tt0084099,nm0275963
tt0084099,nm0001777
tt0084099,nm0848560
tt0084099,nm0078657
tt0084100,nm0310775
tt0084100,nm0401076
tt0084104,nm0139536
tt0084104,nm0184344
tt0084105,nm0863839
tt0084105,nm0939147
tt0084105,nm0628838
tt0084109,nm0800319
tt0084110,nm0957274
tt0084111,nm0330009
tt0084111,nm0704792
tt0084112,nm0818765
tt0084112,nm0169540
tt0084115,nm0831223
tt0084116,nm0000774
tt0084116,nm0102722
tt0084116,nm0346096
tt0084117,nm0318795
tt0084117,nm0837945
tt0084117,nm0318650
tt0084120,nm0201969
tt0084121,nm0254999
tt0084121,nm0701050
tt0084123,nm0953130
tt0084124,nm0363945
tt0084124,nm0736748
tt0084126,nm1709312
tt0084126,nm0635260
tt0084129,nm0588588
tt0084131,nm0814242
tt0084131,nm0814773
tt0084131,nm0893872
tt0084132,nm0601811
tt0084132,nm0462837
tt0084132,nm0767359
tt0084133,nm0751400
tt0084133,nm0291426
tt0084136,nm0726440
tt0084136,nm0707600
tt0084136,nm0873296
tt0084136,nm0643924
tt0084136,nm0839203
tt0084138,nm0710787
tt0084138,nm1463556
tt0084138,nm1707273
tt0084139,nm0704624
tt0084140,nm0626981
tt0084140,nm0817553
tt0084141,nm0097180
tt0084146,nm0096566
tt0084146,nm0159741
tt0084146,nm0176022
tt0084146,nm0504294
tt0084149,nm0052584
tt0084149,nm0215659
tt0084149,nm0274853
tt0084149,nm0157973
tt0084149,nm0644073
tt0084150,nm0131840
tt0084150,nm0814242
tt0084150,nm0814773
tt0084151,nm0638308
tt0084151,nm0274853
tt0084151,nm0646179
tt0084151,nm0690741
tt0084153,nm0015042
tt0084153,nm0441554
tt0084155,nm0859436
tt0084155,nm0901677
tt0084156,nm0647615
tt0084157,nm0310775
tt0084157,nm0779797
tt0084158,nm0941280
tt0084158,nm0491265
tt0084158,nm0205370
tt0084160,nm0218708
tt0084160,nm0218727
tt0084160,nm0223988
tt0084161,nm0193567
tt0084161,nm0038660
tt0084164,nm0442454
tt0084164,nm0442455
tt0084171,nm0569606
tt0084171,nm0588458
tt0084171,nm0069547
tt0084171,nm0498775
tt0084171,nm0829044
tt0084173,nm0319663
tt0084173,nm0628058
tt0084173,nm0087835
tt0084173,nm0753040
tt0084173,nm0796923
tt0084174,nm0587780
tt0084174,nm0364668
tt0084174,nm0902121
tt0084174,nm0898573
tt0084176,nm0290877
tt0084181,nm0518192
tt0084182,nm6497799
tt0084182,nm0809306
tt0084184,nm0355181
tt0084189,nm0577359
tt0084189,nm0017749
tt0084189,nm0050853
tt0084189,nm0046987
tt0084191,nm0441828
tt0084191,nm0340170
tt0084191,nm0883908
tt0084194,nm1984022
tt0084198,nm0159543
tt0084198,nm0784019
tt0084199,nm0434318
tt0084202,nm0456353
tt0084203,nm0582543
tt0084203,nm0720675
tt0084204,nm0547722
tt0084204,nm0904036
tt0084208,nm0000636
tt0084210,nm0000853
tt0084210,nm0023764
tt0084210,nm0676361
tt0084217,nm0356331
tt0084217,nm0375583
tt0084217,nm0375219
tt0084217,nm0418278
tt0084218,nm0488991
tt0084222,nm0094083
tt0084222,nm0947899
tt0084222,nm0307408
tt0084222,nm0651054
tt0084222,nm0715487
tt0084223,nm0094083
tt0084223,nm0715487
tt0084223,nm0756256
tt0084225,nm2692442
tt0084226,nm0367358
tt0084226,nm0375717
tt0084226,nm0441661
tt0084226,nm0909958
tt0084228,nm0000264
tt0084228,nm0502110
tt0084234,nm0203246
tt0084237,nm0063566
tt0084239,nm0402805
tt0084239,nm1707314
tt0084241,nm0330026
tt0084248,nm0150958
tt0084248,nm0150981
tt0084248,nm0158402
tt0084248,nm0284559
tt0084248,nm0848376
tt0084255,nm0586563
tt0084255,nm0667320
tt0084256,nm0149222
tt0084256,nm2199794
tt0084256,nm2735277
tt0084258,nm0326047
tt0084258,nm0360113
tt0084259,nm0209583
tt0084264,nm0185187
tt0084264,nm0164819
tt0084266,nm0000329
tt0084266,nm0849282
tt0084266,nm0938944
tt0084267,nm0628838
tt0084268,nm2592678
tt0084268,nm0000685
tt0084269,nm0172432
tt0084272,nm0029482
tt0084272,nm0849237
tt0084273,nm0313933
tt0084273,nm0817457
tt0084274,nm0864812
tt0084280,nm0487377
tt0084281,nm0541389
tt0084281,nm0491265
tt0084281,nm0069342
tt0084281,nm0605196
tt0084281,nm0264688
tt0084284,nm0000636
tt0084286,nm0245060
tt0084286,nm0246318
tt0084286,nm0661779
tt0084287,nm0500896
tt0084289,nm0443796
tt0084293,nm0761958
tt0084293,nm1044809
tt0084296,nm0665464
tt0084296,nm0228880
tt0084296,nm0191454
tt0084298,nm0108978
tt0084298,nm0332417
tt0084302,nm0468169
tt0084304,nm0067323
tt0084310,nm0939147
tt0084313,nm1249355
tt0084314,nm0493842
tt0084314,nm0415487
tt0084315,nm0943248
tt0084315,nm0482537
tt0084315,nm0320786
tt0084315,nm0541389
tt0084316,nm0434175
tt0084316,nm0926436
tt0084316,nm0748665
tt0084316,nm0624102
tt0084316,nm0003132
tt0084318,nm1129312
tt0084318,nm0658835
tt0084318,nm0349953
tt0084324,nm0015287
tt0084325,nm0000636
tt0084329,nm0000095
tt0084333,nm0246245
tt0084333,nm0406932
tt0084333,nm0885396
tt0084334,nm0041608
tt0084334,nm0351937
tt0084335,nm0002020
tt0084335,nm0829329
tt0084335,nm0369564
tt0084335,nm0629615
tt0084338,nm1114456
tt0084338,nm0768558
tt0084340,nm0213696
tt0084340,nm0396136
tt0084340,nm0401076
tt0084342,nm0326397
tt0084342,nm0547454
tt0084345,nm0314516
tt0084345,nm0314533
tt0084345,nm0901663
tt0084346,nm0673826
tt0084346,nm0420533
tt0084346,nm0804820
tt0084347,nm0172642
tt0084347,nm0277643
tt0084347,nm0696891
tt0084348,nm0122857
tt0084350,nm0131643
tt0084350,nm0307712
tt0084351,nm1104103
tt0084351,nm0689796
tt0084351,nm0562606
tt0084352,nm0001037
tt0084352,nm0000092
tt0084352,nm0000416
tt0084352,nm0001385
