"('mid',)","('parentMid',)","('seasonNumber',)","('episodeNumber',)"
tt5031554,tt4176370,1,4
tt5031556,tt4176370,1,3
tt5031558,tt4176370,1,6
tt5031578,tt4074374,1,2
tt5031902,tt3501584,2,4
tt5032872,tt0115355,19,4
tt5033248,tt3107288,2,14
tt5033394,tt4229954,1,3
tt5033480,tt1837576,5,6
tt5034096,tt4477976,1,4
tt5034128,tt4477976,1,5
tt5034144,tt4477976,1,6
tt5034922,tt0121955,19,2
tt5037104,tt3514324,2,8
tt5037490,tt1586680,6,5
tt5037530,tt1595859,6,7
tt5037778,tt1610527,6,10
tt5037906,tt4839610,1,13
tt5038246,tt5024912,1,1
tt5038708,tt4345650,1,3
tt5038854,tt3315386,1,2
tt5039226,tt1826940,5,6
tt5039420,tt1442462,7,2
tt5039424,tt4474344,1,8
tt5039440,tt3230454,2,3
tt5039474,tt4452630,1,6
tt5039498,tt4364202,1,3
tt5040088,tt2660806,3,6
tt5040140,tt4789300,1,3
tt5040148,tt4789300,1,4
tt5040158,tt4789300,1,5
tt5040160,tt4789300,1,6
tt5040166,tt4789300,1,7
tt5040174,tt4789300,1,8
tt5040176,tt4789300,1,9
tt5040184,tt4789300,1,10
tt5040186,tt4789300,1,11
tt5040242,tt3061046,2,16
tt5040506,tt4934214,1,6
tt5040646,tt0436992,,
tt5040680,tt3595776,2,4
tt5041460,tt0206512,9,15
tt5041828,tt2930604,2,5
tt5041830,tt2930604,2,4
tt5042714,tt1442437,7,10
tt5042722,tt1442437,7,11
tt5042724,tt1442437,8,3
tt5042894,tt3609352,2,9
tt5042902,tt3609352,2,10
tt5042910,tt3609352,2,12
tt5042916,tt3609352,2,13
tt5043080,tt1561755,6,2
tt5043314,tt3520702,2,2
tt5044392,tt1710308,7,8
tt5044508,tt4816058,3,13
tt5044786,tt0203259,17,5
tt5045754,tt1865718,2,17
tt5046444,tt3107288,2,15
tt5046470,tt2712740,3,5
tt5046480,tt0203259,17,4
tt5046600,tt2578508,4,2
tt5046938,tt4917066,1,11
tt5047796,tt3551096,2,6
tt5047894,tt4450826,1,7
tt5048512,tt4839610,1,0
tt5048892,tt4074374,1,3
tt5049190,tt4363588,1,2
tt5049994,tt1759761,5,10
tt5050108,tt2758770,2,1
tt5050184,tt4520992,1,1
tt5050526,tt3187578,2,6
tt5050564,tt4320258,1,19
tt5050566,tt4320258,1,20
tt5050568,tt4320258,1,21
tt5050570,tt4320258,1,22
tt5050572,tt4320258,1,23
tt5050574,tt4320258,1,24
tt5050576,tt4320258,1,25
tt5050580,tt4320258,1,26
tt5050582,tt4320258,2,1
tt5051044,tt4869896,1,11
tt5051148,tt2768802,3,6
tt5051298,tt4421578,1,1
tt5051302,tt4421578,1,2
tt5051306,tt4421578,1,5
tt5051316,tt4421578,1,6
tt5051320,tt4421578,1,7
tt5051324,tt4421578,1,8
tt5051328,tt4421578,1,9
tt5051330,tt4421578,1,10
tt5051332,tt4421578,1,11
tt5051336,tt4421578,1,12
tt5051340,tt4421578,1,13
tt5051372,tt3107288,2,16
tt5052284,tt0364845,13,2
tt5052370,tt3560060,2,6
tt5052426,tt3502172,2,9
tt5052438,tt4532368,1,16
tt5052750,tt0121955,19,3
tt5052840,tt4363588,1,1
tt5053126,tt3205802,2,3
tt5053168,tt4074374,1,1
tt5053176,tt3843168,2,14
tt5053180,tt3843168,2,15
tt5053312,tt0364845,13,3
tt5053394,tt3551096,2,3
tt5054236,tt3501074,2,8
tt5054260,tt4422836,1,7
tt5055264,tt3501584,2,6
tt5055330,tt4384086,1,6
tt5055354,tt4422756,1,11
tt5056040,tt1586680,6,6
tt5056124,tt1408430,3,1
tt5056398,tt0239195,31,2
tt5056418,tt1442437,7,3
tt5056648,tt3906732,2,0
tt5056652,tt4786824,1,10
tt5056736,tt1442462,7,3
tt5056744,tt3230454,2,4
tt5056820,tt0460681,11,5
tt5056822,tt0460681,11,6
tt5056828,tt0460681,11,7
tt5056832,tt0460681,11,8
tt5056836,tt0460681,11,9
tt5056874,tt1942683,4,8
tt5056886,tt4869896,1,12
tt5057082,tt2805096,3,3
tt5057152,tt2733252,3,4
tt5057160,tt2733252,3,6
tt5057196,tt2733252,3,7
tt5057240,tt2733252,3,9
tt5057728,tt4742700,1,1
tt5058088,tt2733252,3,8
tt5058106,tt2733252,3,10
tt5058402,tt3107288,2,17
tt5058458,tt2805096,3,7
tt5058476,tt3205802,2,4
tt5058502,tt0408381,7,5
tt5058536,tt2295809,4,1
tt5058568,tt2295809,4,13
tt5058580,tt2226342,4,1
tt5058584,tt2226342,4,2
tt5058588,tt2226342,4,4
tt5058592,tt2226342,4,3
tt5058596,tt2226342,4,6
tt5058598,tt2226342,4,5
tt5058600,tt2226342,4,7
tt5058602,tt0413573,12,2
tt5058604,tt2226342,4,9
tt5058606,tt2226342,4,8
tt5058610,tt2226342,4,10
tt5058700,tt2085059,4,6
tt5059496,tt1408430,3,2
tt5059498,tt1408430,3,3
tt5059510,tt1408430,3,4
tt5059588,tt1837576,5,7
tt5059590,tt1837576,5,8
tt5059592,tt1837576,5,9
tt5059646,tt3560084,2,8
tt5059724,tt0452046,11,9
tt5060054,tt4422836,1,6
tt5060376,tt2741602,3,7
tt5060468,tt3061046,2,17
tt5060692,tt5015548,1,3
tt5060714,tt0413573,12,6
tt5060812,tt4422756,1,3
tt5062248,tt4474344,1,7
tt5062296,tt3621796,2,5
tt5062338,tt0460627,11,4
tt5062400,tt4481322,1,3
tt5062402,tt4481322,1,5
tt5062420,tt4481322,1,6
tt5062580,tt1561755,6,3
tt5062796,tt2100976,4,26
tt5062946,tt1898069,1,2
tt5063116,tt4973548,1,6
tt5063132,tt4677934,1,7
tt5064954,tt2433738,4,1
tt5065196,tt3468798,2,1
tt5065214,tt3468798,1,9
tt5065934,tt4215734,1,1
tt5066036,tt4074374,1,4
tt5066116,tt1828327,5,2
tt5066264,tt5034326,1,1
tt5066336,tt3468798,1,6
tt5066340,tt3468798,1,7
tt5066342,tt3468798,1,8
tt5066886,tt5014882,1,1
tt5066888,tt5014882,1,2
tt5066890,tt5014882,1,3
tt5066892,tt5014882,1,4
tt5066894,tt5014882,1,5
tt5066898,tt5014882,1,6
tt5068006,tt3205802,2,5
tt5068098,tt1094229,9,12
tt5068132,tt5095238,1,4
tt5068134,tt5095238,1,12
tt5068136,tt5095238,1,8
tt5068138,tt5095238,1,5
tt5068140,tt5095238,1,13
tt5068142,tt5095238,1,14
tt5068146,tt5095238,1,11
tt5068148,tt5095238,1,15
tt5068150,tt5095238,1,10
tt5068152,tt5095238,1,3
tt5068154,tt5095238,1,9
tt5068156,tt5095238,1,16
tt5068158,tt5095238,1,6
tt5068160,tt5095238,1,7
tt5068324,tt3107288,2,18
tt5068450,tt4642170,1,2
tt5068464,tt2741602,3,3
tt5068512,tt4642170,1,3
tt5068518,tt4229954,1,5
tt5068520,tt4229954,1,6
tt5068522,tt4642170,1,4
tt5070210,tt3594982,2,1
tt5070228,tt4934214,2,1
tt5070230,tt4934214,3,1
tt5070254,tt3640276,2,1
tt5070264,tt3640276,2,2
tt5070302,tt3560084,2,6
tt5070432,tt4917066,1,12
tt5071584,tt4869896,1,13
tt5071618,tt4642170,1,5
tt5072082,tt2303687,3,3
tt5072086,tt2303687,3,4
tt5072092,tt2303687,3,6
tt5072094,tt2303687,3,5
tt5072932,tt4474310,1,9
tt5073156,tt0898266,9,7
tt5073476,tt3640276,2,3
tt5073478,tt3640276,2,4
tt5073498,tt2661044,3,15
tt5073928,tt1091909,9,3
tt5073938,tt1091909,9,5
tt5074042,tt0239195,31,3
tt5074148,tt4229954,1,7
tt5074152,tt4229954,1,8
tt5074158,tt4229954,1,9
tt5074172,tt4229954,1,10
tt5074356,tt0121955,19,4
tt5074550,tt4792480,1,1
tt5074672,tt2805096,3,4
tt5074722,tt4465368,1,3
tt5074724,tt4465368,1,4
tt5075474,tt3107288,2,19
tt5075860,tt3205802,2,6
tt5075864,tt3205802,2,10
tt5075866,tt3205802,2,9
tt5075868,tt3205802,2,7
tt5075870,tt3205802,2,11
tt5075872,tt3205802,2,8
tt5075874,tt3205802,2,12
tt5075876,tt3205802,2,13
tt5075878,tt3205802,2,14
tt5075880,tt3205802,2,15
tt5075916,tt3560084,2,5
tt5076002,tt3230454,2,5
tt5076244,tt1442464,7,6
tt5076338,tt3560060,2,10
tt5077426,tt4474310,1,7
tt5078118,tt4699982,1,2
tt5078122,tt4699982,1,4
tt5079552,tt2193041,4,3
tt5079722,tt2402061,3,1
tt5079814,tt1595859,6,6
tt5080520,tt5057932,1,1
tt5080736,tt5020352,1,1
tt5080738,tt5020352,1,2
tt5081104,tt2845786,6,1
tt5081416,tt4254242,1,8
tt5081752,tt3596174,2,17
tt5081920,tt0460627,11,6
tt5082380,tt4132692,2,1
tt5082446,tt4343334,1,4
tt5082448,tt4343334,1,5
tt5082450,tt4343334,1,7
tt5082452,tt4343334,1,6
tt5082454,tt4343334,1,8
tt5082456,tt4343334,1,10
tt5082458,tt4343334,1,9
tt5082460,tt4343334,1,11
tt5082464,tt4343334,1,12
tt5082466,tt4343334,1,13
tt5082468,tt4343334,1,14
tt5082470,tt4343334,1,15
tt5082476,tt4343334,1,16
tt5082478,tt4343334,1,17
tt5082480,tt4343334,1,18
tt5082482,tt4343334,1,20
tt5082484,tt4343334,1,19
tt5082488,tt4343334,1,21
tt5082492,tt4343334,1,23
tt5082494,tt4343334,1,22
tt5082496,tt4343334,1,24
tt5082500,tt4343334,2,1
tt5082502,tt4343334,2,2
tt5083274,tt4364202,1,9
tt5083280,tt0452046,11,10
tt5083388,tt4215734,1,2
tt5083392,tt4215734,1,3
tt5083416,tt4215734,1,7
tt5083580,tt3061046,2,18
tt5083704,tt1856010,4,9
tt5083962,tt4973548,1,5
tt5083964,tt4973548,1,7
tt5083966,tt4973548,1,8
tt5084086,tt3560084,2,9
tt5084254,tt1780441,6,2
tt5084256,tt1780441,6,3
tt5084258,tt1780441,6,4
tt5084260,tt1780441,6,5
tt5084262,tt1780441,6,6
tt5084264,tt1780441,6,9
tt5084266,tt1780441,6,7
tt5084318,tt2177489,5,3
tt5084370,tt0388629,1,713
tt5085128,tt2183641,4,2
tt5085478,tt1091909,9,2
tt5085504,tt3520702,2,3
tt5085600,tt0413573,12,3
tt5085672,tt3502172,2,10
tt5085734,tt1830617,5,7
tt5085736,tt1830617,5,8
tt5086038,tt4655480,1,2
tt5086430,tt4574736,1,11
tt5086436,tt4574736,1,13
tt5086458,tt1828327,5,3
tt5086470,tt2189461,2,3
tt5086716,tt0437745,8,1
tt5087098,tt1610527,6,3
tt5087242,tt0460681,11,10
tt5087536,tt4450826,1,8
tt5087808,tt0364845,13,4
tt5088338,tt1442464,7,3
tt5088344,tt1442464,7,5
tt5088346,tt1442464,7,4
tt5088518,tt0115355,19,9
tt5088520,tt0115355,19,10
tt5089220,tt4384086,1,4
tt5089420,tt3107288,2,20
tt5089576,tt5034326,1,2
tt5089588,tt5034326,1,3
tt5089670,tt1219024,8,6
tt5089894,tt3560060,2,8
tt5089908,tt3560060,2,7
tt5089958,tt4477976,1,7
tt5089976,tt3551096,2,8
tt5089986,tt1219024,8,8
tt5090006,tt4906830,1,1
tt5090596,tt1586680,6,7
tt5090800,tt1091909,9,8
tt5090816,tt0898266,9,6
tt5090874,tt4465472,1,8
tt5090960,tt3520702,2,4
tt5091126,tt5034326,1,5
tt5091148,tt5034326,1,6
tt5091158,tt5034326,1,10
tt5092130,tt3530232,2,29
tt5093034,tt3277670,2,1
tt5093170,tt0413573,12,4
tt5093204,tt4215734,1,8
tt5093358,tt3595776,2,2
tt5093594,tt0239195,31,4
tt5093650,tt1595859,6,8
tt5094704,tt1942683,4,16
tt5095002,tt4973548,1,2
tt5095012,tt4973548,1,3
tt5095088,tt2568204,3,1
tt5095274,tt4786824,1,2
tt5095720,tt1856010,4,8
tt5095730,tt1856010,4,10
tt5095732,tt1856010,4,11
tt5095742,tt1856010,4,12
tt5095748,tt1856010,4,13
tt5095754,tt0121955,19,5
tt5095764,tt4094300,1,6
tt5096560,tt1561755,7,1
tt5096744,tt0408381,7,6
tt5097388,tt4384086,1,7
tt5097466,tt2930604,2,6
tt5097602,tt2930604,2,7
tt5097604,tt2930604,2,8
tt5097684,tt4452630,1,8
tt5097698,tt2100976,4,25
tt5097700,tt2100976,4,27
tt5097702,tt2100976,4,28
tt5097830,tt0388629,1,714
tt5097834,tt0388629,1,715
tt5097844,tt0388629,1,716
tt5097862,tt4477976,1,8
tt5098254,tt4465368,1,10
tt5098326,tt0388629,1,717
tt5098990,tt2189461,2,5
tt5098994,tt2543312,3,1
tt5099252,tt1851040,2,2
tt5099498,tt5057932,1,2
tt5099548,tt2710394,3,5
tt5099572,tt2193041,4,9
tt5100630,tt3520702,2,5
tt5100710,tt2261391,4,3
tt5100842,tt3281796,3,3
tt5100986,tt4450826,1,9
tt5100994,tt1843230,5,11
tt5101356,tt2788780,3,2
tt5101362,tt2788780,3,3
tt5101410,tt4658330,1,3
tt5102978,tt4465472,1,7
tt5103770,tt1942683,4,11
tt5103772,tt4789300,1,12
tt5103774,tt1942683,4,12
tt5103776,tt1942683,4,13
tt5103780,tt1942683,4,14
tt5103782,tt1942683,4,15
tt5103938,tt1094229,9,2
tt5104310,tt3501584,2,8
tt5104934,tt2191671,4,9
tt5104966,tt4477976,1,9
tt5105278,tt4474310,1,4
tt5105300,tt1828327,5,4
tt5105524,tt0364845,13,7
tt5105818,tt4644488,1,14
tt5106004,tt3061046,2,19
tt5106356,tt3530232,2,30
tt5106486,tt5034326,1,4
tt5106504,tt5034326,1,7
tt5107700,tt1865718,2,18
tt5108308,tt4370528,1,3
tt5108312,tt4370528,1,8
tt5108314,tt4370528,1,9
tt5108408,tt8648176,1,3
tt5108698,tt3502172,2,7
tt5109276,tt4508902,1,2
tt5109278,tt4508902,1,3
tt5109306,tt0413573,12,8
tt5109838,tt4428122,1,18
tt5109840,tt4428122,1,16
tt5109842,tt4428122,1,15
tt5109844,tt4428122,1,17
tt5109848,tt4428122,1,19
tt5110040,tt0203259,17,7
tt5110076,tt4176370,1,7
tt5110080,tt2100976,5,1
tt5110134,tt3250026,2,1
tt5110394,tt4452630,1,7
tt5110964,tt2193041,4,7
tt5111258,tt4839610,1,14
tt5111266,tt4839610,1,15
tt5111268,tt4839610,1,16
tt5111288,tt4839610,1,17
tt5111290,tt4839610,1,18
tt5111390,tt1877889,4,14
tt5111404,tt2189461,2,6
tt5111494,tt5097050,1,1
tt5111508,tt5097050,1,2
tt5111640,tt2310212,4,2
tt5112740,tt0408381,7,7
tt5113100,tt3514324,2,10
tt5113314,tt2193041,4,13
tt5113756,tt1600194,6,10
tt5113838,tt0121955,19,6
tt5113840,tt0121955,19,7
tt5113842,tt0121955,19,8
tt5113844,tt0121955,19,9
tt5113846,tt0121955,19,10
tt5113952,tt3398228,3,6
tt5114210,tt0239195,31,5
tt5114276,tt6854924,,
tt5114586,tt5097050,1,3
tt5115000,tt1442437,7,5
tt5115180,tt0364845,13,6
tt5115916,tt1830617,5,9
tt5116604,tt1851040,2,3
tt5116688,tt2805574,1,1
tt5116698,tt2805574,1,2
tt5116706,tt2805574,1,3
tt5116714,tt2805574,1,4
tt5116738,tt2805574,1,5
tt5116748,tt2805574,1,6
tt5116752,tt2805574,1,7
tt5116760,tt2805574,1,8
tt5116772,tt2805574,1,9
tt5116774,tt2805574,1,10
tt5116780,tt3069894,2,1
tt5116980,tt3560084,2,7
tt5117000,tt2262532,3,13
tt5117082,tt3560060,2,9
tt5117268,tt2712740,3,6
tt5117284,tt2710394,3,7
tt5117296,tt2710394,3,9
tt5117842,tt3230454,2,6
tt5117928,tt0898266,9,8
tt5118200,tt2193041,4,10
tt5118222,tt0806910,1,961
tt5118600,tt5024912,1,8
tt5118958,tt2193041,4,8
tt5119124,tt3428912,2,2
tt5119144,tt3428912,2,3
tt5119166,tt3428912,2,4
tt5119176,tt3428912,2,5
tt5119182,tt3428912,2,6
tt5119492,tt4074374,1,5
tt5119498,tt4074374,1,7
tt5119578,tt4343334,2,3
tt5119580,tt4343334,2,4
tt5119728,tt5765988,1,3
tt5119958,tt3501584,2,5
tt5119968,tt3187578,2,9
tt5119970,tt4578474,1,1
tt5120048,tt4450826,1,10
tt5120068,tt4094300,1,4
tt5120310,tt1830617,5,10
tt5120360,tt3975368,1,1
tt5121868,tt4145054,1,11
tt5121996,tt0072562,41,4
tt5122060,tt3636060,2,2
tt5122182,tt1843230,5,12
tt5122326,tt2261391,4,4
tt5122700,tt4655480,1,3
tt5123314,tt2575968,2,3
tt5123360,tt0452046,11,11
tt5123362,tt1405406,7,11
tt5123372,tt4176370,1,8
tt5123374,tt4176370,1,9
tt5123376,tt4176370,1,10
tt5123402,tt4644488,1,15
tt5123408,tt4644488,1,16
tt5123790,tt0206512,9,22
tt5124542,tt1561755,6,4
tt5124962,tt2149175,4,3
tt5126260,tt1845307,5,4
tt5126458,tt4367560,1,2
tt5126462,tt4367560,1,1
tt5126470,tt4367560,1,3
tt5126620,tt1828327,5,5
tt5126754,tt2100976,4,29
tt5126964,tt1442462,7,6
tt5127288,tt4474344,1,10
tt5127430,tt4364202,1,5
tt5127562,tt3530232,2,31
tt5127732,tt4384086,1,5
tt5127870,tt1635327,8,41
tt5128632,tt2191671,4,6
tt5128652,tt4254242,1,6
tt5128794,tt4906830,1,2
tt5128798,tt3530232,2,32
tt5128800,tt3530232,2,33
tt5128812,tt4906830,1,3
tt5128824,tt4906830,1,4
tt5129812,tt4667888,1,2
tt5130302,tt1094229,9,3
tt5130306,tt4374208,2,1
tt5130378,tt3061046,2,20
tt5130462,tt1441109,2,22
tt5130500,tt3514324,2,11
tt5130568,tt3230454,2,7
tt5130672,tt4082744,2,1
tt5130944,tt4422836,1,8
tt5130960,tt4422836,1,9
tt5132470,tt3551096,2,9
tt5132606,tt2193041,4,11
tt5132608,tt2193041,4,12
tt5132682,tt2712740,3,7
tt5133416,tt1129398,5,1
tt5133458,tt1600194,6,7
tt5133592,tt0408381,7,8
tt5133660,tt4906830,1,5
tt5133670,tt4906830,1,6
tt5133680,tt1129398,5,2
tt5133684,tt4906830,1,7
tt5133688,tt4906830,1,8
tt5133694,tt4906830,1,9
tt5133702,tt4906830,1,10
tt5133718,tt4906830,1,11
tt5133740,tt4906830,1,12
tt5134170,tt4145054,1,10
tt5134180,tt4145054,1,12
tt5134182,tt4145054,1,13
tt5134398,tt4474310,1,6
tt5134612,tt4474310,1,8
tt5134958,tt0413573,12,5
tt5134980,tt0413573,12,7
tt5134994,tt0413573,12,9
tt5135532,tt13029326,1,5
tt5135540,tt2741602,3,9
tt5135814,tt4477976,1,10
tt5136046,tt2674806,3,1
tt5136116,tt3566726,2,7
tt5136278,tt0239195,31,6
tt5136552,tt2193041,4,5
tt5136948,tt3514324,2,9
tt5137134,tt3516878,2,6
tt5137506,tt1129398,6,1
tt5137972,tt2189461,2,7
tt5138378,tt1219024,8,9
tt5138596,tt4474344,1,9
tt5140284,tt4254242,1,5
tt5140288,tt2712740,3,10
tt5140326,tt4254242,1,7
tt5140362,tt4254242,1,9
tt5140366,tt4254242,1,10
tt5140382,tt3516878,2,7
tt5140610,tt3566726,2,6
tt5141324,tt2297757,3,3
tt5141444,tt2297757,3,4
tt5141458,tt3187578,2,7
tt5141914,tt5034326,1,11
tt5141926,tt5034326,1,12
tt5142102,tt4094300,1,5
tt5142538,tt2621446,1,1
tt5143496,tt4531728,1,2
tt5143500,tt0898266,9,9
tt5143508,tt0898266,9,10
tt5143514,tt4531728,1,3
tt5143516,tt0898266,9,11
tt5143520,tt4531728,1,5
tt5143522,tt4531728,1,8
tt5143526,tt4531728,1,7
tt5143530,tt4531728,1,9
tt5143550,tt4531728,1,10
tt5143558,tt1442437,7,6
tt5143560,tt4531728,1,16
tt5143564,tt1442437,7,7
tt5143822,tt4655480,1,4
tt5144308,tt4364202,1,4
tt5144924,tt4082744,2,2
tt5145028,tt3636060,2,3
tt5145040,tt3636060,2,4
tt5145842,tt2261391,4,5
tt5145856,tt3673794,3,4
tt5145860,tt2805096,3,8
tt5145984,tt4422836,1,10
tt5145990,tt4422836,1,11
tt5145994,tt4422836,1,12
tt5145996,tt4422836,1,13
tt5146000,tt4422836,1,16
tt5146002,tt4422836,1,14
tt5146004,tt4422836,1,15
tt5146006,tt4422836,1,17
tt5146012,tt4422836,1,18
tt5146014,tt4422836,1,19
tt5146018,tt4422836,1,20
tt5146024,tt4422836,1,21
tt5146026,tt4422836,1,22
tt5146172,tt0988824,1,437
tt5146788,tt2771780,3,8
tt5146806,tt2771780,3,10
tt5146820,tt2771780,3,9
tt5146838,tt2771780,3,11
tt5146916,tt2771780,3,12
tt5146926,tt1442462,7,7
tt5146930,tt0203259,17,8
tt5146940,tt3551096,2,7
tt5147222,tt1561755,6,5
tt5147706,tt4667888,1,3
tt5147716,tt4667888,1,4
tt5147746,tt4667888,1,5
tt5147756,tt4667888,1,6
tt5147770,tt4667888,1,7
tt5147782,tt4667888,1,8
tt5148356,tt3066242,3,1
tt5148632,tt0096697,27,10
tt5148646,tt4644488,1,17
tt5149052,tt2365946,3,5
tt5149462,tt2310212,4,10
tt5149554,tt5024912,1,2
tt5149998,tt4465368,1,5
tt5150014,tt1826940,5,5
tt5150794,tt1094229,9,4
tt5150806,tt3305096,2,3
tt5150832,tt3909280,1,1
tt5150836,tt3909280,1,2
tt5150842,tt3909280,1,3
tt5150844,tt3909280,1,4
tt5151132,tt4474344,1,22
tt5151174,tt3514324,2,6
tt5151770,tt1828327,5,6
tt5152430,tt4508902,1,4
tt5152502,tt3502172,2,2
tt5152654,tt1586680,6,8
tt5153336,tt0364845,13,10
tt5153882,tt1865718,2,19
tt5153884,tt1865718,2,20
tt5154062,tt2845786,6,8
tt5154188,tt0203259,17,9
tt5154286,tt4374208,2,2
tt5154298,tt0806910,1,980
tt5155140,tt1830617,5,11
tt5155188,tt3501584,2,9
tt5155254,tt4733278,2,1
tt5155302,tt3230454,2,8
tt5155304,tt2741602,3,10
tt5155312,tt2216156,4,1
tt5155314,tt4424726,1,1
tt5155318,tt4424726,1,2
tt5155354,tt3906732,2,1
tt5155362,tt4452630,1,9
tt5155364,tt4452630,1,10
tt5155372,tt3216608,1,6
tt5155386,tt3216608,1,7
tt5155394,tt3216608,1,8
tt5155402,tt4465368,1,6
tt5155408,tt4465368,1,8
tt5156488,tt3337194,3,1
tt5156680,tt1610527,6,2
tt5156750,tt5097050,1,4
tt5157260,tt3232262,1,47
tt5157262,tt3232262,1,48
tt5157268,tt3232262,1,49
tt5157270,tt3232262,1,50
tt5157274,tt3232262,1,51
tt5157276,tt3232262,1,52
tt5157502,tt1845307,5,3
tt5157524,tt1845307,5,5
tt5157550,tt1845307,5,7
tt5157802,tt1091909,9,14
tt5157964,tt4063800,2,1
tt5157974,tt4063800,2,2
tt5158338,tt2741602,3,8
tt5158912,tt4189022,2,1
tt5159212,tt0239195,31,7
tt5159356,tt2261391,4,6
tt5159358,tt2805096,3,9
tt5159444,tt3551096,2,10
tt5159602,tt1586680,6,9
tt5159862,tt5097050,1,5
tt5159882,tt5097050,1,6
tt5160036,tt0364845,13,8
tt5160182,tt4343334,2,5
tt5161222,tt3560084,2,10
tt5162084,tt1830617,5,12
tt5162328,tt3281796,3,5
tt5162344,tt5011816,1,2
tt5162808,tt0206512,9,16
tt5163494,tt0436992,10,0
tt5163534,tt3337194,3,6
tt5163538,tt3337194,3,7
tt5163540,tt3337194,3,3
tt5163542,tt3337194,3,8
tt5163544,tt3337194,3,5
tt5163546,tt3337194,3,4
tt5163552,tt3337194,3,9
tt5163554,tt3337194,3,10
tt5163556,tt3337194,3,2
tt5163858,tt3501074,2,11
tt5164466,tt1230180,9,4
tt5164772,tt1520211,7,1
tt5164886,tt4481322,1,7
tt5164892,tt4481322,1,8
tt5164896,tt4481322,1,9
tt5164900,tt4481322,1,11
tt5165042,tt3502262,3,2
tt5165300,tt3281796,3,6
tt5165818,tt3066242,3,2
tt5166198,tt1843230,5,13
tt5166216,tt4422756,1,9
tt5166954,tt1595859,6,9
tt5167094,tt0452046,11,12
tt5167946,tt4374208,2,3
tt5168146,tt4539954,1,2
tt5168234,tt0460627,11,7
tt5168236,tt0460627,11,8
tt5168242,tt0460627,11,9
tt5168246,tt0460627,11,10
tt5168370,tt4539954,1,3
tt5168480,tt4644488,1,18
tt5168822,tt1828327,5,7
tt5168834,tt1828327,5,8
tt5168864,tt1378167,7,10
tt5168880,tt4094300,1,7
tt5169202,tt4428038,1,6
tt5169560,tt1759761,5,2
tt5169658,tt4508902,1,5
tt5169684,tt4792480,1,2
tt5169686,tt4792480,1,4
tt5169688,tt4792480,1,3
tt5169692,tt4792480,1,7
tt5169694,tt4792480,1,5
tt5169698,tt4792480,1,6
tt5169702,tt4792480,1,9
tt5169704,tt4792480,1,10
tt5169706,tt4792480,1,8
tt5169906,tt1091909,9,4
tt5170034,tt5159916,1,1
tt5170040,tt5159916,1,2
tt5170044,tt5159916,1,3
tt5170056,tt5159916,1,4
tt5170064,tt5159916,1,5
tt5170322,tt0182576,15,3
tt5170452,tt1845307,5,6
tt5170460,tt1845307,5,8
tt5170462,tt1845307,5,9
tt5170500,tt4477976,1,11
tt5170842,tt4786824,1,4
tt5171190,tt4477976,1,1
tt5171216,tt1851040,2,4
tt5171498,tt1710308,7,9
tt5171644,tt0203259,17,10
tt5172356,tt1091909,9,6
tt5172358,tt1091909,9,7
tt5172472,tt4839610,1,19
tt5172506,tt3906732,2,3
tt5172664,tt1305826,7,5
tt5172666,tt1305826,7,4
tt5173344,tt1094229,9,5
tt5173426,tt4508902,1,6
tt5173720,tt4465472,1,10
tt5173868,tt2771780,3,13
tt5174246,tt1837492,1,1
tt5174248,tt1837492,1,2
tt5174250,tt1837492,1,3
tt5174252,tt1837492,1,4
tt5174254,tt1837492,1,5
tt5174260,tt1837492,1,6
tt5174262,tt1837492,1,7
tt5174264,tt1837492,1,8
tt5174266,tt1837492,1,9
tt5174270,tt1837492,1,10
tt5174272,tt1837492,1,11
tt5174274,tt1837492,1,12
tt5174280,tt1837492,1,13
tt5174364,tt0413573,12,10
tt5174426,tt2375692,4,10
tt5174518,tt2261391,4,7
tt5174594,tt2660806,3,4
tt5174834,tt3038546,2,1
tt5174848,tt2262532,3,14
tt5175440,tt5167198,1,1
tt5175672,tt1305826,7,6
tt5176084,tt3187578,2,8
tt5176120,tt1595859,6,12
tt5176286,tt1632701,5,11
tt5176952,tt5116280,1,1
tt5176954,tt5116280,1,2
tt5177566,tt1442464,7,7
tt5177922,tt5099020,1,1
tt5177964,tt4983204,1,1
tt5178064,tt4602768,2,1
tt5178356,tt1305826,7,8
tt5178410,tt3501584,2,7
tt5178696,tt4539954,1,4
tt5178702,tt4539954,1,5
tt5178712,tt4539954,1,6
tt5178716,tt4539954,1,7
tt5178734,tt1091909,9,0
tt5179010,tt0096697,27,12
tt5179096,tt2930604,2,9
tt5179110,tt1305826,7,3
tt5179138,tt1305826,7,7
tt5179222,tt3597790,2,1
tt5179242,tt4082744,2,3
tt5179380,tt3909224,1,1
tt5179684,tt4839610,1,20
tt5179692,tt4839610,1,21
tt5179700,tt4839610,1,22
tt5179708,tt4839610,1,23
tt5179712,tt4839610,1,24
tt5179718,tt4839610,1,25
tt5180150,tt3225270,2,1
tt5180328,tt0239195,31,8
tt5180530,tt3225270,2,2
tt5180622,tt1305826,7,10
tt5181100,tt4465368,1,13
tt5181364,tt1632701,5,12
tt5181368,tt1632701,5,13
tt5181370,tt1632701,5,14
tt5181372,tt1632701,5,15
tt5181374,tt1632701,5,16
tt5181442,tt3225270,2,3
tt5182064,tt2741602,3,11
tt5182070,tt2741602,3,12
tt5182072,tt2741602,3,13
